2830,Feminino,61,Niassa,Secundária,União de facto,5855.61,165.9,57.7,Muito insatisfeito,15/12/1963,23/12/2025,0,Não,Dados confirmados
2831,Masculino,120,Cabo Delgado,Secundária,Casado,8493.51,160.0,84.2 kg,Insatisfeito,02/12/1981,05/08/2025,1,Sim,Contacto posterior
2832,Feminino,29,Maputo,Primária,Solteiro,35772.57,178.3,82.9,Neutro,23/07/1995,07/07/2025,4,Não,Sem observações
2833,Masculino,29,Maputo,Nenhuma,Solteiro,8149.56,153.8,44.6,Muito insatisfeito,14/02/1995,10/10/2025,2,Não,Sem observações
2834,Feminino,24,Inhambane,Mestrado,Solteiro,13124.05,167.8,44.4,Neutro,21/03/2000,04/11/2025,2,Não,Necessita revisão
2835,Feminino,30,Maputo,Secundária,Casado,7830.39,159.8,61.1,Neutro,24/12/1994,12/07/2025,1,Não,Contacto posterior
2836,Masculino,18,Maputo,Licenciatura,Solteiro,13085.99,158.0,60.7,Neutro,19/11/2006,01/11/2025,2,Não,Contacto posterior
2837,Masculino,45,Zambézia,Secundária,Viúvo,9366.17,172.9,73.5,Neutro,20/08/1979,30/06/2025,3,Sim,Contacto posterior
2838,Feminino,27,Gaza,Secundária,Viúvo,10357.18,171.7,62.9,Satisfeito,07/06/1997,23/07/2025,2,Sim,Sem obs.
2839,Feminino,48,Maputo,Secundária,Divorciado,15268.48,164.3,65.3,Muito insatisfeito,07/02/1976,23/10/2025,3,Sim,Necessita revisão
2840,Masculino,49,Gaza,Primária,Solteiro,6839.69,156.9,52.3,Insatisfeito,13/06/1975,05/24/2025,1,Não,Sem observações
2841,Masculino,52,Manica,Técnica,União de facto,30765.54,174.6,83.9,Satisfeito,01/02/1972,30/05/2025,3,Não,Contacto posterior
2842,Masculino,29,Niassa,Primária,Viúvo,16256.81,164.1,77.3,Muito satisfeito,14/09/1995,04/08/2025,0,Não,Dados confirmados
2843,Feminino,18,Gaza,Técnica,Divorciado,8562.54,166.5,88.3,Satisfeito,14/01/2006,12/11/2025,0,Não,Entrevista concluída
2844,Feminino,41,Nampula,Secundária,Casado,7371.39,166.3,64.6,Insatisfeito,14/09/1983,20/09/2025,2,Sim,Contacto posterior
2845,Feminino,39,Inhambane,Licenciatura,Solteiro,11377.7,175.7,67.1,Muito insatisfeito,31/10/1985,15/06/2025,1,Não,Necessita revisão
2846,Masculino,32,Niassa,Secundária,Solteiro,14044.32,162.3,57.2,Neutro,04/08/1992,17/07/2025,3,Sim,Sem observações
2847,Masculino,35,Manica,Secundária,União-de-facto,5396.93,155.9,63.7,Muito insatisfeito,03/12/1989,04/01/2025,1,Não,Necessita revisão
2848,Feminino,34,Manica,Primária,Divorciado,27402.86,174.3,62.0,Satisfeito,1990-07-22,28/11/2025,1,Não,Entrevista concluída
2849,Masculino,46,Inhambane,Primária,Solteiro,15139.45,164.5,35.0,Muito satisfeito,12/07/1978,12/08/2025,1,Não,Dados confirmados
2850,Feminino,24,Tete,Mestrado,Solteiro,33083.78,176.1,72.3,Neutro,29/03/2000,17/07/2025,1,Não,Dados confirmados
2851,Masculino,31,Niassa,Mestrado,Casado,52432.11,161.0,60.5,Satisfeito,18/02/1993,22/06/2025,5,Sim,Necessita revisão
2852,Masculino,23,Zambézia,Licenciatura,União de facto,13679.88,169.0,76.3,Muito insatisfeito,04/06/2001,03/06/2025,0,Sim,Sem observações
2853,Feminino,37,Manica,Nenhuma,Viúvo,999999,169.4,64.5,Muito insatisfeito,20/05/1987,12/02/2025,2,Não,Entrevista concluída
2854,Masculino,51,Zambézia,Primária,Solteiro,11831.69,159.7,75.9,Muito insatisfeito,24/02/1973,01/02/2025,1,Não,Sem observações
2855,Masculino,41,Cabo Delgado,Licenciatura,Solteiro,8676.32,167.8,60.3,Neutro,15/02/1983,03/07/2025,3,Sim,Dados confirmados
2856,Feminino,18,Nampula,Licenciatura,Viúvo,11082.46,170.2,68.4,Satisfeito,12/11/2006,19/09/2025,1,Não,Dados confirmados
2857,Masculino,19,Maputo,Primária,Viúvo,10064.32,158.3,58.0,Satisfeito,14/05/2005,08/07/2025,3,Sim,Necessita revisão
2858,Feminino,31,Zambézia,Secundária,Divorciado,26009.88,160.3,56.0,Neutro,10/05/1993,04/04/2025,1,Sim,Entrevista concluída
2859,Masculino,29,Gaza,Secundária,Viúvo,4381.05,178.5,74.2,Muito satisfeito,21/01/1995,19/01/2025,2,Sim,Sem observações
2860,Feminino,50,Maputo,Secundária,Divorciado,27014.17,157.1,76.4,Muito satisfeito,24/06/1974,05/05/2025,1,Não,Sem observações
2861,Masculino,32,Manica,Mestrado,Casado,13241.27,149.1,64.5,Insatisfeito,13/06/1992,10/09/2025,2,Sim,Entrevista concluída
2862,Feminino,21,Nampula,Licenciatura,União de facto,14645.19,172.8,81.9,Muito insatisfeito,03/02/2003,17/10/2025,1,SIM,Necessita revisão
2863,Feminino,24,Tete,Licenciatura,Solteiro,4511.76,163.3,91.5,Insatisfeito,24/03/2000,07/08/2025,2,Sim,Contacto posterior
2864,Masculino,18,Tete,Licenciatura,Viúvo,12159.29,145.3,80.1,Muito satisfeito,11/10/2006,11/10/2025,3,Unknown,Necessita revisão
2865,Feminino,37,Cabo Delgado,Mestrado,Separado,57247.86,178.9,93.8,Muito satisfeito,30/12/1987,30/05/2025,0,Não,Necessita revisão
2866,Feminino,33,Nampula,Secundária,Casado,13002.08,147.1,39.9,Insatisfeito,15/08/1991,15/02/2025,0,Sim,Necessita revisão
2867,Feminino,47,Gaza,Primária,União de facto,55528.91,153.8,74.6,SATISFEITO,12/10/1977,05/11/2025,2,Sim,Necessita revisão
2868,Feminino,36,Maputo,Secundária,Solteiro,57390.29,170.9,85.0,Insatisfeito,19/07/1988,27/12/2025,4,Sim,Sem observações
2869,Feminino,32,Gaza,Licenciatura,Viúvo,13806.08,164.7,46.7,Satisfeito,22/01/1992,22/03/2025,1,Não,Sem observações
2870,Masculino,67,Inhambane,Licenciatura,Solteiro,17343.81,163.5,82.9,Muito satisfeito,23/07/1957,19/07/2025,2,Não,Contacto posterior
2871,Feminino,34,Inhambane,Primária,União de facto,11322.68,176.2,73.8,Neutro,24/10/1990,04/05/2025,2,Sim,Contacto posterior
2872,Feminino,27,Cabo Delgado,Secundária,Divorciado,24410.72,161.2,71.5,Muito insatisfeito,10/07/1997,24/04/2025,0,Não,Dados confirmados
2873,Feminino,18,Inhambane,Licenciatura,Viúvo,57991.38,175.3,94.5,Neutro,14/05/2006,16/02/2025,1,Não,Entrevista concluída
2874,Feminino,26,Gaza,Secundária,Divorciado,27693.7,162.7,74.4,Satisfeito,18/08/1998,02/09/2025,0,Sim,Contacto posterior
2875,Masculino,33,Sofala,Licenciatura,Solteiro,18577.5,171.8,75.7,Muito insatisfeito,27/06/1991,26/10/2025,2,Sim,Sem observações
2876,Masculino,33,Sofala,Secundária,União de facto,23279.99,176.5,77.4,Muito satisfeito,17/12/1991,17/10/2025,0,Sim,Entrevista concluída
2877,Feminino,29,Cabo Delgado,Licenciatura,Casado,9278.89,167.3,43.8,Muito insatisfeito,12/08/1995,30/11/2025,1,Não,Sem observações
2878,Feminino,26,Gaza,Secundária,Viúvo,55318.12,149.4,68.9,Muito satisfeito,16/08/1998,06/09/2025,1,Não,Necessita revisão
2879,Masculino,20,Gaza,Mestrado,Casado,36128.59,156.0,77.4,Insatisfeito,23/12/2004,15/10/2025,1,Não,Entrevista concluída
2880,Feminino,38,Cabo Delgado,Secundária,Solteiro,20340.35,153.4,81.4,Muito satisfeito,01/09/1986,27/12/2025,1,Não,Necessita revisão
2881,Feminino,29,Maputo,LIC,Viúvo,13888.81,161.1,78.5,Muito insatisfeito,03/06/1995,19/01/2025,3,Não,sem observacao
2882,Masculino,18,Manica,Secundária,Casado,-500,167.3,77.1,Insatisfeito,19/12/2006,12/06/2025,2,Não,Contacto posterior
2883,Masculino,47,Niassa,Licenciatura,Solteiro,56065.1,154.5,59.8,Muito satisfeito,05/03/1977,13/05/2025,5,Não,Contacto posterior
2884,Masculino,26,Nampula,Secundária,Solteiro,27963.37,147.1,71.0,Insatisfeito,13/10/1998,20/09/2025,1,Sim,Necessita revisão
2885,Feminino,33,Manica,Mestrado,Casado,32238.91,162.8,71.3,Muito satisfeito,29/05/1991,28/08/2025,2,Não,Entrevista concluída
2886,Feminino,34,Cabo Delgado,Primária,Viúvo,32479.6,163.2,63.4,Neutro,28/01/1990,20/04/2025,4,Não,Sem observações
2887,Feminino,46,Niassa,Técnica,Divorciado,91125.61,165.2,66.0,Satisfeito,24/10/1978,02/12/2025,3,Não,Sem observações
2888,Feminino,41,Inhambane,Primária,União de facto,11028.71,167.2,80.1,Satisfeito,03/01/1984,17/03/2025,0,Não,Sem observações
2889,Feminino,32,Niassa,Secundária,Divorciado,39193.32,135.7,-20,Insatisfeito,06/09/1992,28/09/2025,2,Não,Sem observações
2890,Feminino,22,Maputo,Secundária,Casado,27742.07,158.7,73.2,Neutro,12/05/2002,13/11/2025,6,Sim,Entrevista concluída
2891,Masculino,18,Zambézia,Primária,Divorciado,17207.13,150.5,52.0,Muito satisfeito,07/03/2006,09/10/2025,2,Sim,Sem observações
2892,Feminino,39,Sofala,Licenciatura,Casado,18644.56,155.3,67.1,Neutro,30/04/1985,23/09/2025,2,,Dados confirmados
2893,Masculino,30,Nampula,,Divorciado,11309.6,167.7,76.7,Neutro,13/01/1994,26/10/2025,2,Sim,Dados confirmados
2894,Masculino,37,Inhambane,Secundária,Solteiro,60683.37,172.6,72.1,Satisfeito,07/12/1987,22/05/2025,1,Sim,Contacto posterior
2895,Masculino,52,Sofala,Secundária,Divorciado,28531.37,165.5,78.0,Muito satisfeito,26/11/1972,09/11/2025,2,Não,Necessita revisão
2896,,25,Zambézia,Técnica,Solteiro,7477.07,168.7,61.5,Muito insatisfeito,11/07/1999,01/01/2027,2,Não,Sem observações
2897,Feminino,46,Manica,Primária,União de facto,31225.08,165.1,50.6,Satisfeito,12/09/1978,07/06/2025,4,Sim,Sem observações
2898,Feminino,22,Gaza,Secundária,União de facto,25980.25,143.6,54.6,Insatisfeito,18/10/2002,13/08/2025,4,Sim,Dados confirmados
2899,Feminino,27,Tete,Mestrado,União de facto,18539.54,163.5,68.1,Insatisfeito,13/05/1997,,2,Sim,Contacto posterior
2900,Masculino,34,Niassa,Licenciatura,Casado,41337.8,165.7,75.7,Muito satisfeito,10/01/1990,16/04/2025,0,Não,Sem observações
2901,Masculino,39,Maputo,Secundária,União de facto,18559.84,148.7,75.4,Satisfeito,07/01/1985,13/02/2025,2,Sim,Sem observações
2902,Masculino,31,Tete,Técnica,Divorciado,23079.67,167.6,58.5,Muito insatisfeito,22/05/1993,13/04/2025,3,Não,Entrevista concluída
2903,Masculino,28,Tete,Primária,Divorciado,15422.93,151.7,71.6,Muito satisfeito,03/02/1996,30/05/2025,2,Não,Necessita revisão
2904,Masculino,31,Zambézia,Secundária,União de facto,11411.14,155.5,62.7,Insatisfeito,19/12/1993,10/05/2025,4,Não,Necessita revisão
2905,Feminino,49,Cabo Delgado,Licenciatura,Casado,"15,000",166.7,85.6,Muito satisfeito,13/02/1975,22/07/2025,0,Sim,Sem observações
2906,Feminino,27,Gaza,Licenciatura,Solteiro,25196.29,163.2,65.8,Insatisfeito,16/10/1997,10/11/2025,3,Não,Sem observações
2907,Masculino,20,Inhambane,Secundária,Casado,79542.24,165.8,98.0,Neutro,12/10/2004,06/12/2025,2,Não,Contacto posterior
2890,Masculino,45,Maputo,Secundária,Viúvo,34080.23,165.4,75.5,Insatisfeito,17/04/1979,03/10/2025,4,Não,Dados confirmados
2909,Masculino,45,Manica,Secundária,Solteiro,10428.87,164.3,69.8,Satisfeito,15/01/1979,13/10/2025,0,Não,Contacto posterior
2910,Feminino,26,Zambézia,Licenciatura,Casado,24619.74,-10,62.2,Satisfeito,21/07/1998,18/04/2025,2,Sim,Dados confirmados
2911,Feminino,29,Inhambane,Secundária,Divorciado,7613.64,171.3,86.2,Satisfeito,13/08/1995,06/29/2025,1,Não,Sem observações
2912,Masculino,37,Gaza,Técnica,Divorciado,10906.7,165.0,59.9,Satisfeito,10/05/1987,04/04/2025,3,Sim,Entrevista concluída
2913,Feminino,28,Sofala,Mestrado,Casado,95184.77,177.2,56.7,Muito insatisfeito,01/02/1996,27/12/2025,4,Sim,Necessita revisão
2914,Masculino,50,Zambézia,Secundária,Casado,27901.69,169.3,58.6,Muito insatisfeito,26/01/1974,28/07/2025,0,Não,Contacto posterior
2915,Feminino,25,Tete,Técnica,Viúvo,8885.73,161.1,62.2,Satisfeito,11/08/1999,14/12/2025,3,Y,Contacto posterior
2916,Feminino,46,Inhambane,Licenciatura,Viúvo,16603.1,180.9,63.8,Muito insatisfeito,11/11/1978,02/08/2025,3,Sim,Sem observações
2917,Masculino,22,Maputo,Técnica,Casado,6859.45,166.4,48.9,Neutro,09/09/2002,27/08/2025,3,Não,Dados confirmados
2918,Feminino,39,Tete,Secundária,Casado,21917.72,165.1,59.6,Neutro,16/09/1985,11/10/2025,1,Não,Dados confirmados
2919,Feminino,22,Cabo Delgado,Licenciatura,Divorciado,10261.88,"173,2",61.3,Insatisfeito,22/11/2002,22/09/2025,1,Não,Necessita revisão
2920,Feminino,43,Sofala,Secundária,solteiro,7501.13,151.0,58.6,Muito insatisfeito,24/01/1981,06/06/2025,1,Não,Necessita revisão
2921,Masculino,18,Inhambane,Técnica,Casado,5690.62,182.3,91.1,Muito satisfeito,18/05/2006,14/08/2025,1,Sim,corrigir
2922,Masculino,33,Niassa,Secundária,Casado,60279.12,177.6,89.1,Neutro,20/03/1991,09/04/2025,2,Sim,Necessita revisão
2923,Masculino,28,Nampula,Técnica,União de facto,12716.9,162.1,43.6,Muito insatisfeito,04/12/1996,09/05/2025,0,Sim,Contacto posterior
2924,Masculino,18,Zambézia,Secundária,União de facto,6026.95,159.7,57.8,Neutro,04/07/2006,19/11/2025,0,Sim,SEM OBSERVAÇÕES
2925,Feminino,51,Niassa,Primária,Divorciado,56542.21,154.4,61.2,Muito satisfeito,18/08/1973,24/09/2025,0,Sim,Sem observações
2926,Feminino,18,Maputo,Licenciatura,Casado,23950.53,163.9,50.5,Satisfeito,06/07/2006,10/06/2025,2,Não,Contacto posterior
2927,Masculino,48,Manica,Licenciatura,Solteiro,13886.06,168.3,40.3,Insatisfeito,08/10/1976,13/12/2025,3,Não,Contacto posterior
2928,Feminino,36,Manica,Primária,Viúvo,53208.97,175.1,68.9,5,18/07/1988,27/06/2025,6,Não,Contacto posterior
2929,Feminino,40,Niassa,Licenciatura,Divorciado,58472.46,171.4,89.1,Insatisfeito,09/01/1984,25/06/2025,99,Não,Necessita revisão
2930,Feminino,18,Cabo Delgado,Secundária,Viúvo,10717.87,158.4,53.3,Muito satisfeito,04/04/2006,08/12/2025,,Sim,Contacto posterior
2931,Masculino,25,Sofala,Licenciatura,Viúvo,14708.42,164.7,100.7,Insatisfeito,26/11/1999,05/12/2025,0,Não,Entrevista concluída
2932,Masculino,20,Inhambane,Primária,Solteiro,45062.99,161.1,85.4,Muito insatisfeito,29/05/2004,05/03/2025,6,Sim,Contacto posterior
2933,Feminino,38,Zambézia,Licenciatura,Viúvo,14450.36,161.2,67.6,Muito satisfeito,12/09/1986,20/12/2025,1,Sim,Contacto posterior
2934,Feminino,28,Sofala,Primária,Solteiro,49958.03,179.8,80.9,Muito satisfeito,04/12/1996,11/11/2025,2,Não,Contacto posterior
2935,Feminino,30,Cabo Delgado,Licenciatura,União de facto,3273.76,159.7,80.9,Neutro,23/09/1994,31/03/2025,2,Não,Contacto posterior
2936,Feminino,51,Cabo Delgado,Primária,União de facto,140864.06,157.1,71.2,Satisfeito,13/10/1973,06/10/2025,1,Sim,Entrevista concluída
2937,Feminino,41,Zambézia,Secundária,Casado,8483.54,172.4,71.2,Neutro,1983-10-30,24/06/2025,3,Não,Dados confirmados
2938,F,18,Inhambane,Primária,Casado,25710.75,149.6,60.5,Muito satisfeito,27/08/2006,03/01/2025,1,Sim,Necessita revisão
3503,F,45,Tete,Nenhuma,Casado,6559.57,147.7,75.1,Satisfeito,16/04/1979,09/05/2025,0,Não,Sem observações
2940,Masculino,22,Manica,Licenciatura,Casado,12767.02,178.1,48.0,Satisfeito,27/10/2002,13/10/2025,2,Não,Sem observações
2941,Feminino,44,Inhambane,Licenciatura,União de facto,,164.1,54.5,Não sabe,25/11/1980,01/02/2025,1,Não,Necessita revisão
2942,Masculino,36,Tete,Secundária,Divorciado,5725.41,169.9,65.0,Insatisfeito,03/12/1988,10/11/2025,1,Não,Entrevista concluída
2943,Feminino,24,Inhambane,Secundária,Solteiro,16736.68,177.8,81.7,Insatisfeito,23/10/2000,06/05/2025,1,Sim,Dados confirmados
2944,Masculino,39,Cabo Delgado,Licenciatura,Solteiro,13213.89,154.4,90.1,Neutro,16/12/1985,09/04/2025,1,Não,Contacto posterior
2945,Masculino,37,Tete,Licenciatura,União de facto,15438.07,149.6,80.9,Muito satisfeito,14/09/1987,16/10/2025,3,Não,Necessita revisão
2946,Masculino,29,Niassa,Primária,Viúvo,11668.47,147.4,66.3,Satisfeito,31/10/1995,11/09/2025,2,Não,Sem observações
2947,Masculino,40,Sofala,Secundária,Divorciado,48814.25,174.8,65.4,Neutro,01/04/1984,12/03/2025,2,Sim,Contacto posterior
2948,Feminino,38,Tete,Primária ,União de facto,21906.75,155.3,57.3,Satisfeito,14/07/1986,02/12/2025,1,Não,Necessita revisão
2949,Feminino,39,Tete,Primária,Divorciado,28908.12,154.6,68.0,Muito insatisfeito,10/12/1985,30/09/2025,3,Não,Necessita revisão
2950,Masculino,34,Maputo,Secundária,União de facto,17059.19,160.1,64.7,Muito satisfeito,04/02/1990,29/10/2025,2,Não,Sem observações
2951,Feminino,36,Tete,Licenciatura,União de facto,3870.65,176.6,74.3,Satisfeito,29/11/1988,28/08/2025,3,Não,Dados confirmados
2952,Feminino,34,Nampula,Técnica,Solteiro,8021.78,151.1,72.5,Muito insatisfeito,24/12/1990,25/11/2025,0,Sim,Necessita revisão
2953,Masculino,34,Manica,Nenhuma,Viúvo,11255.12,163.9,74.1,Neutro,28/10/1990,27/05/2025,1,Não,Contacto posterior
2954,Feminino,46,,Primária,União de facto,30145.2,156.6,56.4,Muito satisfeito,31/02/1990,26/08/2025,3,Não,Dados confirmados
2955,Masculino,33,Nampula,Mestrado,União de facto,19238.45,162.8,74.8,Satisfeito,14/07/1991,11/09/2025,1,Não,Contacto posterior
2956,Feminino,48,Inhambane,Primária,Casado,18303.78,172.0,80.5,Insatisfeito,16/03/1976,19/11/2025,3,Sim,Contacto posterior
2957,Feminino,35,Sofala,Secundária,Divorciado,90026.96,169.9,99.6,Muito satisfeito,03/11/1989,05/08/2025,0,Sim,Dados confirmados
2958,Masculino,31,Nampula,Secundária,Viúvo,13417.2,159.3,59.7,Muito satisfeito,26/11/1993,21/10/2025,1,Não,Dados confirmados
2959,Masculino,44,Gaza,Primária,Divorciado,11617.62,165.0,89.9,Muito satisfeito,10/03/1980,07/08/2025,3,Sim,Entrevista concluída
2960,Feminino,22,Cabo Delgado,Licenciatura,Viúvo,12136.4,167.6,82.1,Neutro,06/11/2002,16/08/2025,2,Não,Dados confirmados
2942,Masculino,41,Nampula,Primária,União de facto,13208.81,160.6,48.9,Insatisfeito,20/08/1983,10/12/2025,1,Não,Entrevista concluída
2962,Masculino,34,Tete,Primária,Casado,25722.96,163.1,89.8,Neutro,05/03/1990,11/07/2025,0,Sim,Contacto posterior
2963,Feminino,56,Cabo Delgado,Secundária,Viúvo,24284.09,175.7,73.9,Muito satisfeito,12/04/1968,06/12/2025,5,Sim,Dados confirmados
2964,Feminino,19,Inhambane,Licenciatura,Divorciado,17702.05,172.0,48.3,Muito insatisfeito,03/02/2005,16/10/2025,3,Sim,Dados confirmados
2965,Masculino,34,Manica,Primária,Solteiro,20554.88,162.6,66.0,Satisfeito,09/11/1990,30/04/2025,0,Não,Contacto posterior
2966,Masculino,26,Inhambane,Mestrado,Casado,4058.38,151.1,67.6,Neutro,09/08/1998,02/08/2025,5,Sim,Sem observações
2967,Feminino,50,Niassa,Primária,Viúvo,52026.2,160.5,78.3,Muito insatisfeito,18/07/1974,20/06/2025,1,Sim,sem observacao
2968,Feminino,54,Inhambane,Licenciatura,Divorciado,16848.39,150.9,63.7,Muito insatisfeito,13/01/1970,09/12/2025,1,sim,Sem observações
2969,Masculino,25,Cabo Delgado,Licenciatura,Solteiro,32164.76,162.0,46.1,Neutro,27/08/1999,14/06/2025,1,Não,Dados confirmados
2970,Feminino,29,Zambézia,Secundária,União de facto,13721.46,154.2,54.5,Muito satisfeito,27/10/1995,16/08/2025,1,Não,Contacto posterior
2971,Masculino,23,Niassa,Licenciatura,Viúvo,40155.68,181.3,80.8,Insatisfeito,06/06/2001,21/09/2025,4,Sim,Sem observações
2972,Masculino,37,Manica,Licenciatura,União de facto,15412.27,162.8,44.8,Muito satisfeito,07/12/1987,06/05/2025,2,Não,Sem observações
2973,Feminino,37,Gaza,Secundária,Divorciado,17910.73,168.6,63.4,Muito insatisfeito,08/06/1987,15/08/2025,2,Sim,Dados confirmados
2974,Masculino,21,Inhambane,Secundária,Solteiro,8558.48,161.8,66.1,Satisfeito,01/02/2003,22/08/2025,3,Sim,Necessita revisão
2975,Feminino,39,Tete,Licenciatura,Solteiro,26692.43,170.9,74.3,Insatisfeito,24/01/1985,10/04/2025,1,Não,Entrevista concluída
2976,Masculino,24,Npl,Primária,Solteiro,6792.67,176.7,75.6,Neutro,22/01/2000,10/09/2025,3,Sim,Contacto posterior
2977,Feminino,,Manica,Primária,União de facto,5256.46,176.0,60.1,Neutro,05/01/1983,27/05/2025,2,Não,Contacto posterior
2978,Masculino,24,Cabo Delgado,Mestrado,Divorciado,19193.69,153.4,70.0,Neutro,17/12/2000,10/03/2025,1,Sim,Entrevista concluída
2979,Masculino,42,Nampula,Técnica,Solteiro,7605.13,174.6,67.1,Neutro,11/11/1982,25/06/2025,2,Sim,Entrevista concluída
2980,Masculino,0,Niassa,Técnica,Viúvo,6411.03,150.7,55.8 kg,Muito insatisfeito,29/07/2002,02/01/2025,2,Não,Entrevista concluída
2981,X,46,Sofala,Secundária,Casado,11682.61,161.7,62.2,,24/07/1978,04/12/2025,0,Não,Sem observações
2982,Masculino,18,Gaza,Secundária,Solteiro,30508.01,164.9,85.8,Insatisfeito,23/06/2006,04/01/2025,0,Não,Sem observações
2983,Feminino,41,Maputo,Desconhecido,Casado,24512.5,164.3,74.9,Insatisfeito,09/10/1983,09/08/2025,3,Não,Sem observações
2984,Masculino,40,Inhambane,Primária,Solteiro,15882.21,169.8,71.9,Muito insatisfeito,03/02/1984,28/10/2025,3,Sim,Dados confirmados
2985,Masculino,47,Tete,Nenhuma,União de facto,15056.82,165.3,78.9,Neutro,31/03/1977,14/03/2025,6,Não,Sem observações
2986,Masculino,48,Zambézia,Licenciatura,União de facto,30523.89,159.8,57.0,Neutro,05/11/1976,29/01/2025,2,Sim,Necessita revisão
2987,Masculino,28,Cabo Delgado,Licenciatura,Solteiro,13114.18,172.8,76.0,Insatisfeito,19/01/1996,21/09/2025,0,Não,Dados confirmados
2988,Feminino,48,Sofala,Técnica,Casado,15000,182.6,61.3,Muito satisfeito,05/02/1976,05/07/2025,2,Sim,Contacto posterior
2989,Feminino,34,Sofala,Licenciatura,Viúvo,11294.21,157.8,43.0,SATISFEITO,16/10/1990,07/09/2025,4,Não,Contacto posterior
2990,Feminino,31,Sofala,Licenciatura,Viúvo,10249.13,177.6,64.3,Satisfeito,23/07/1993,09/03/2025,0,Sim,Entrevista concluída
2991,Feminino,39,Maputo,Secundária,Viúvo,21668.28,172.0,58.7,Neutro,17/04/1985,15/07/2025,2,Não,Necessita revisão
2992,Masculino,31,Inhambane,Nenhuma,União de facto,41139.8,159.1,57.7,Satisfeito,13/05/1993,15/02/2025,3,Não,Entrevista concluída
2993,Feminino,38,Gaza,Nenhuma,União-de-facto,32445.16,172.2,81.7,Muito insatisfeito,11/10/1986,12/09/2025,1,Sim,Contacto posterior
2994,Masculino,28,Maputo,Primária,Viúvo,14217.78,173.9,49.3,Neutro,11/12/1996,01/12/2025,1,Sim,Sem observações
2995,Masculino,38,Maputo,Licenciatura,Casado,18455.22,167.4,55.1,Neutro,06/07/1986,18/10/2025,2,Não,Sem observações
2996,Masculino,45,Inhambane,Técnica,Divorciado,22169.04,166.1,5,Satisfeito,09/10/1979,25/01/2025,1,Não,Dados confirmados
2997,Masculino,32,Cabo Delgado,Licenciatura,Divorciado,32463.35,169.2,79.1,Neutro,06/12/1992,24/09/2025,0,Não,Contacto posterior
2998,Masculino,37,Nampula,Secundária,Viúvo,19306.77,148.0,93.4,Insatisfeito,16/11/1987,06/06/2025,0,Sim,Entrevista concluída
2999,Masculino,18,Tete,Primária,Solteiro,6809.91,147.2,72.1,Muito satisfeito,16/11/2006,18/12/2025,3,Não,Dados confirmados
3000,Feminino,50,Manica,Primária,Viúvo,17176.88,153.7,64.8,Muito satisfeito,26/08/1974,26/05/2025,4,Sim,Contacto posterior
3001,Feminino,41,Niassa,Técnica,Casado,32452.73,157.6,76.9,Muito satisfeito,06/03/1983,31/05/2025,1,Não,Entrevista concluída
3002,Feminino,34,Inhambane,Licenciatura,Divorciado,24461.64,159.3,78.6,Neutro,26/12/1990,24/10/2025,3,Sim,Sem observações
3003,Masculino,30,Gaza,Secundária,Viúvo,25178.59,180.4,55.0,Muito insatisfeito,19/07/1994,12/06/2025,4,Não,Dados confirmados
3004,Masculino,24,Nampula,Secundária,Casado,28776.55,153.7,63.7,Satisfeito,15/07/2000,19/01/2025,2,Sim,Sem observações
3005,Feminino,49,Cabo Delgado,Mestrado,Solteiro,22621.12,182.3,61.4,Satisfeito,01/10/1975,17/04/2025,2,Sim,Dados confirmados
3006,Feminino,34,Cabo Delgado,Primária,Viúvo,5310.85,176.8,50.5,Muito satisfeito,26/08/1990,13/03/2025,3,Sim,Dados confirmados
3007,Feminino,30,Namp.,Secundária,União de facto,39953.87,-10,60.8,Muito satisfeito,17/06/1994,21/02/2025,1,Sim,Entrevista concluída
3008,Feminino,25,Niassa,Secundária,Divorciado,32953.81,182.6,68.7,Muito insatisfeito,25/01/1999,02/04/2025,2,Não,Necessita revisão
3009,Masculino,18,Manica,Licenciatura,Casado,9090.68,161.4,53.9,Muito satisfeito,13/06/2006,05/07/2025,4,Não,Contacto posterior
3010,Feminino,40,Inhambane,Primária,Divorciado,25779.7,150.6,59.0,Satisfeito,02/10/1984,04/07/2025,2,Não,SEM OBSERVAÇÕES
3011,Feminino,37,Cabo Delgado,Secundária,Solteiro,49756.46,165.4,77.4,Neutro,19/02/1987,26/12/2025,3,Não,Sem observações
3012,Feminino,27,Inhambane,Mestrado,Viúvo,33899.68,156.4,,Neutro,05/04/1997,05/03/2025,3,Sim,Dados confirmados
3013,Masculino,50,Zambézia,Licenciatura,União de facto,0,150.3,66.7,Muito satisfeito,04/08/1974,01/02/2025,4,Não,Necessita revisão
3014,Masculino,33,Tete,Técnica,Divorciado,13539.38,170.2,88.2,Muito insatisfeito,16/08/1991,27/10/2025,3,Não,Sem observações
3015,Masculino,18,Gaza,secundaria,União de facto,9382.3,165.4,79.2,Satisfeito,29/07/2006,04/04/2025,2,Não,Contacto posterior
3016,Feminino,23,Niassa,Licenciatura,Solteiro,13059.42,160.1,59.4,Neutro,25/11/2001,04/07/2025,1,Sim,Contacto posterior
3017,Masculino,47,Cabo Delgado,Técnica,Divorciado,19601.06,153.3,52.6,Muito satisfeito,31/07/1977,17/12/2025,3,Não,Dados confirmados
3018,Masculino,37,Nampula,Nenhuma,União de facto,22883.9,172.2,76.2,Muito satisfeito,18/09/1987,28/12/2025,1,Não,Dados confirmados
